"read","assigned_region"
"72cd8ec6-3e67-4f87-bb8d-109adb191e58","chr4_internal_2"
"72e46309-8fbb-4355-9752-3ad47bdd8c26","chr7_internal_1"
"7352b8a7-6484-4c88-875f-b9647a7a8475","chr6_telo_1"
"7374a23b-4e62-4ba3-9765-c16dfd6fa56f","chr10_telo_2"
"73bffa25-39d4-494d-ba9a-a53977cb39dd","chr1_telo_2"
"73cb3324-6d8c-4853-80c8-d0fc5c03e1cf","chr6_internal_1"
"73d1ef62-7a64-42ec-a581-17b78fe2a24d","chr6_telo_2"
"74109079-3797-4906-8754-09361ba14e92","chr4_internal_1"
"74388a65-10ab-41a0-b774-aacbbeb754ac","chr10_telo_2"
"74589cf6-6672-4750-ae71-5760660d20f6","chr1_telo_1"
"748bf610-319f-490e-aa87-9bdcb16d4500","chr4_internal_1"
"749ede07-db07-4ef9-9910-2c773c47220d","chr3_telo_2"
"74a88f9a-ce6a-4187-a2d1-a433a1ca63d4","chr1_telo_2"
"74b947bd-aee1-4c83-8996-028bccf4c0b3","chr7_internal_1"
"74e9a491-ed22-47d7-888d-a842c139ebff","chr4_internal_1"
"74f912fb-44d7-4353-9787-ef54a3808cfa","chr1_telo_2"
"74fa1b3d-7afa-404d-b0f2-9864034615e0","chr3_telo_2"
"74fea91b-db09-40d8-b1bb-a1b3f18b44a6","chr13_telo_2"
"7523580a-8ba6-43a6-b763-fba3b66e6648","chr4_internal_2"
"752f0357-01ce-455b-97e2-9e3cd55c36ce","chr8_telo_1"
"7558aa95-a3b9-40a1-b5ff-aab09c2e35dc","chr6_telo_2"
"7577430a-921c-4da6-afe7-695866f49295","chr7_internal_1"
"758453ea-4397-49ac-aecc-7aa6459f544f","chr1_telo_2"
"75b46ecf-0750-42fb-8efb-5ef42677eebc","chr4_internal_0"
"75baa16d-886b-4b47-898d-9cd4bc8617ce","chr4_internal_1"
"75d445c4-7b5b-4375-a327-92e54fff6174","chr5_telo_1"
"7616648e-97f9-43c3-865d-741a5567a87c","chr5_telo_2"
"7630a88c-c5f2-4a21-9e6f-207f1dc7e3fd","chr11_telo_1"
"763a81fb-7697-4e3e-8f86-8d9cec01fab4","chr6_internal_1"
"763b3639-3b1e-4052-a3ee-c3ec12b94f89","chr7_internal_1"
"764e75d8-ac5c-4dc3-b7b2-09644787c7fa","chr3_telo_2"
"765bbddd-a8a2-402a-896e-fbcd31e1c9cc","chr7_internal_1"
"7661bfa8-c205-4c05-a537-dddaafca0f73","chr6_telo_2"
"76a10dfc-2f7d-4ef5-a0d6-58efe41c3bd5","chr12_telo_2"
"76d8aa3f-2482-47b2-bd85-05bfae0eaba3","chr2_telo_2"
"76dfd159-da3a-4964-9090-1af5cf76f693","chr3_telo_2"
"772142e1-d3bc-42cd-b626-cca9056b579b","chr11_telo_1"
"773c58ed-8f55-49f7-b6fc-16e3cc7639c6","chr1_telo_1"
"77440cb5-d0db-438b-ae66-3caa5b381d9b","chr7_telo_1"
"774f6e5c-0f79-429d-b57b-2b9027bcb5d2","chr12_internal_2"
"77555e97-53b4-4007-8599-c35c7b18dd0b","chr6_telo_1"
"7776ea70-3de8-46a1-8d03-25c1574dbdcf","chr2_telo_2"
"7784f008-1678-4311-ae7b-3a11ac0a42bf","chr7_telo_1"
"77a76712-d591-473a-b45c-25bff3ed5374","chr2_telo_2"
"77dea445-4cb7-4195-b8e7-df252ba965ca","chr1_telo_1"
"781446c7-d593-4305-afe1-71714c3ea4b7","chr4_internal_1"
"781d7a45-a866-4bfd-a5f8-d65e0227434b","chr4_internal_1"
"782eb0f6-826d-4f56-a392-5b3a3954bb78","chr10_telo_1"
"783e9288-390d-4586-9f46-a127f73574fa","chr6_telo_1"
"78452d15-91cf-4d80-ac77-207b96c34293","chr4_internal_1"
"7847d6dc-7471-4eff-8227-98e1fa81605d","chr2_telo_1"
"78959c61-c9ef-4db3-985c-36cc29489417","chr6_telo_1"
"789b11db-fe3f-4849-8115-9b7114a19169","chr10_telo_1"
"789c01ac-3ec5-4439-9f82-923a502e4061","chr10_telo_1"
"78a458f0-9df4-4f91-bae4-791341c81f3d","chr6_internal_1"
"78ca063c-3e07-4ced-aa54-626976213053","chr4_internal_1"
"792082ce-eca4-4fd4-9248-5a1c4d945e5c","chr8_telo_1"
"792c5328-54d8-44ce-9069-180b07aa0858","chr8_telo_1"
"795240be-40cf-43e9-8c56-42b90b8ee3a1","chr8_telo_1"
"799e75bb-3fe2-4533-80f0-d6eddfbe4bbf","chr7_internal_1"
"79b3db17-e689-40ac-899c-c481e5f67d49","chr4_telo_1"
"79d20901-6865-4780-a27f-1a9090e4315f","chr5_telo_1"
"79e6bce7-f6d6-40a4-831c-4e8712dc4556","chr1_telo_2"
"79e6eda6-d041-4eae-b8c0-8b6d2e00f006","chr8_internal_1"
"7a322308-fed2-4730-bdda-34d17f50029e","chr4_internal_2"
"7a45412f-a021-4950-bcaf-85e6b221b276","chr6_internal_1"
"7a4700d2-876f-491e-8bc2-2fd4a4f5a445","chr7_telo_1"
"7a695145-6d0c-4b59-b9aa-f88e1dc02d1b","chr3_telo_2"
"7a748d1e-517a-489a-b183-33a73426bdb6","chr3_telo_2"
"7aa058c4-efb3-4afd-a029-0d3382978d68","chr1_telo_2"
"7aa88551-3714-4255-bea0-853d68afae0f","chr6_telo_1"
"7ac5d6b9-d6ab-4cea-bb29-2efd21dc1980","chr8_internal_1"
"7ac77911-4b94-4da8-b6da-8e5073826180","chr6_telo_2"
"7ade385c-8243-41a6-9271-386be25f0696","chr5_telo_2"
"7ae95756-54bb-4a67-9301-753b9a2116c8","chr9_telo_1"
"7af17bd5-31a4-4d82-87c6-ace59cf5268a","chr6_telo_1"
"7b4547ee-f753-4225-b779-633300a7d7ad","chr12_telo_2"
"7b799e4f-60fc-4fca-945e-40fb5aadfdce","chr13_telo_1"
"7b820bf7-5638-4d2f-9398-0348f2c110a6","chr4_internal_1"
"7b9914a5-39cc-4257-81b0-1d3211077a78","chr1_telo_1"
"7bafdd7d-ff56-4db4-94fc-71a055d63eb6","chr6_internal_1"
"7bf6bf53-55c3-4551-8ad4-a1e7119de38f","chr5_telo_1"
"7c02f81d-e097-4b52-8d49-8d4e85a0a7d2","chr10_telo_2"
"7c2e3f46-fca7-40e7-8c7e-8c053f31b794","chr4_internal_0"
"7c39b8f8-8c19-4609-9947-a9dfecf94980","chr10_telo_1"
"7c3b2567-15a5-426f-9626-ca416d3b287f","chr2_telo_2"
"7c805d0a-d181-4cd9-aecf-ff58dec0a29c","chr6_telo_1"
"7d37a8e0-d5c9-472a-89cc-659575aa1c8e","chr12_telo_2"
"7d45e292-c6fd-4350-98a2-650def5966cf","chr10_telo_2"
"7dc451c4-18dd-49a1-bad4-89e70585b9b6","chr4_internal_2"
"7debe64f-1496-4f18-8e66-11ef3082c3c6","chr7_telo_1"
"7e0621b7-3b94-4e66-bd0e-c84fd92f18b0","chr7_telo_1"
"7e070acc-06dc-4f9f-b33f-0a90921378f0","chr13_telo_1"
"7e102854-6647-419c-b006-6f1d3298c3a3","chr11_telo_2"
"7e1fd54f-2629-4577-9267-71c189596a0c","chr3_internal_0"
"7e2b79d0-ece7-428c-b226-98af620aeb7a","chr9_telo_1"
"7e2e2804-3f61-4ec1-90bc-a1ba7fd26bae","chr4_internal_1"
"7e329f10-1a84-43b6-97d1-92987ac1fbd0","chr6_telo_2"
"7e5f8c06-fb72-4a64-a187-e6949b05170a","chr12_internal_1"
"7e65a397-69ba-438d-856b-182913ecc5cc","chr12_internal_2"
"7e681fe9-93e2-41c2-a252-436277591254","chr1_telo_1"
"7e804024-fd8c-4507-9128-5419a0070e50","chr2_telo_2"
"7e93ba6e-72f1-4c8d-b05b-6511d817d223","chr5_telo_2"
"7e96aaa3-67f2-4460-882f-0dd76be97214","chr9_telo_1"
"7e9c0b22-2f21-4940-a4fd-56a87e3d946f","chr8_internal_1"
"7ead0c5c-d988-40fa-9910-5c4cd8925a01","chr6_internal_1"
"7ed12520-cebf-4021-b8c5-a71fd3512019","chr7_internal_1"
"7ede8f8b-2d99-4320-9a66-1f23d2521604","chr3_internal_0"
"7edeeb58-d151-4383-992c-2f52cffdc788","chr2_telo_1"
"7ef897ff-e3d3-4962-9668-fa7b4b641200","chr4_internal_1"
"7f1a536d-49e1-4ce8-985b-8750b7781631","chr12_internal_1"
"7f43e408-06c3-4def-b57c-395435c51806","chr3_telo_2"
"7f46739b-e38e-4f3c-88d9-e04602860fbf","chr10_telo_2"
"7f64092e-05da-46ca-b9d0-ea8955a2445c","chr7_telo_1"
"7f6787c9-88f6-4f8c-87bb-434462875b5e","chr3_internal_0"
"7f9b789e-b4a1-4ee8-b223-d17c168448eb","chr7_telo_2"
"7fa02d3b-7f0b-46a4-8dfa-6967207fb7af","chr1_telo_2"
"7fa83159-53ae-4a3d-ac3c-79a2e6ffae18","chr13_telo_2"
"7fbef95f-e661-4e1d-be5f-921fc67561e6","chr4_telo_2"
"7fc96cf8-0954-490e-8817-b48d568d8320","chr1_telo_2"
"7fcbdfc5-8356-4bc7-ab44-ba9ce1032694","chr8_telo_2"
"7fd758be-416d-46c9-b391-00ebd5e06815","chr12_telo_2"
"7fdee6ae-337d-4fe2-b361-a0988b536651","chr3_telo_2"
"7ffec470-3ff5-4c40-9475-28e47244a76d","chr1_telo_1"
"7ffede6d-6e00-4820-bcec-28ef79490bc6","chr2_telo_2"
"801a7521-ec9c-4c26-b3d7-a3802583e800","chr10_telo_2"
"80249f34-64e5-486e-aa12-c60a3f170b93","chr11_telo_2"
"803411d2-7ed2-4c53-9187-321cb88bd917","chr1_telo_1"
"8046f585-1dae-4014-a26d-03d9ceb3bc06","chr8_telo_1"
"80596ec9-6056-4093-9cea-31da6732c7df","chr7_telo_2"
"806950d5-195c-4153-9bb6-e2373a911054","chr7_internal_1"
"8080ea4d-df3d-435b-b190-c6b301118262","chr6_telo_2"
"809a26ac-8f9e-400f-bb07-775125f350e9","chr1_telo_2"
"80a4d8f5-8b56-4812-83ec-384b947c95ca","chr3_telo_1"
"80a629f3-3a9c-4c9a-a4c0-9678a3428405","chr1_telo_2"
"80ae5495-07df-4cc9-822c-3738d57756ee","chr4_internal_1"
"80c9dff6-5a6b-409e-bd0d-9b54737f604a","chr7_internal_1"
"80d62aeb-b038-484c-bad9-96cc9b0d745c","chr10_telo_2"
"80dffcc5-ad2a-4705-a9c7-551dfd9eea29","chr5_telo_2"
"80e91821-fd00-4e1a-962d-f63a59c5061e","chr8_telo_2"
"80e9d5ef-90fc-4c75-93ca-d04cdda706e0","chr13_telo_1"
"8146af6b-564f-48a3-b93d-aedd40e26b6f","chr12_internal_2"
"8160eee9-414c-43ff-838e-abc131f4067b","chr5_telo_1"
"8161a6e2-c198-447e-aef7-cdc966b6e481","chr4_internal_0"
"8180d939-f57e-47a3-8adf-c3834dd19afe","chr12_internal_2"
"81940cbf-b5e8-41ff-a4bf-67c877744605","chr4_internal_2"
"819856c5-86a7-470a-a11f-5c43aaa9fda9","chr5_telo_2"
"81c1c8e4-60a5-46ff-bce9-46853ad4290e","chr13_telo_1"
"81c27897-f54b-4e6f-a2f4-17bae1e6eee1","chr12_internal_2"
"81f14f21-8b17-460b-8cdf-e607a46a0746","chr2_telo_2"
"81fcd320-dd29-435d-ac65-ac0ddaac261a","chr7_internal_1"
"820414fe-7891-40b0-aa57-745d719559d5","chr11_telo_1"
"8225bc77-7ed6-4192-adf6-0ff9df6d477b","chr12_telo_2"
"8225c217-4560-4469-b380-8d7e50e6cbfe","chr7_telo_1"
"822d13da-e509-4178-93e3-1bdfde6b615d","chr4_internal_1"
"82379ceb-6e87-46d0-a5ad-ec957d142ac4","chr8_telo_2"
"8242c8dc-19b2-44c9-8ac5-fd6e76f0b102","chr6_telo_2"
"825dd15f-9fd7-44a6-9d0f-6139bc8e297c","chr1_telo_2"
"82650630-89df-4b8e-bbfc-964a5381a991","chr12_internal_2"
"829ca88e-de6a-4bd1-b1bf-02719da5a4e5","chr10_telo_2"
"82b34a18-8d2a-44e6-8668-1522eddab7f8","chr7_internal_1"
"82c196fa-b0a7-4e6b-b09d-b9bd0319d2ad","chr12_internal_1"
"82d7862e-c6ee-4fa1-8beb-680e39e93652","chr6_internal_1"
"82f04732-91e1-4193-8d2a-dd626e452ba8","chr3_internal_0"
"82f2a928-8013-40fb-befa-3a7292c6b987","chr12_internal_2"
"833611b7-3b69-47a2-a79e-33165e2443b6","chr4_telo_2"
"833f76d2-3438-4687-bc65-f7388c0fff23","chr9_telo_1"
"8347ec85-5961-4222-8012-84a7b5a37616","chr8_internal_1"
"83a8c21f-3749-4205-8d72-75280b682388","chr12_telo_2"
"83bfba1f-b1ef-4d51-9263-b388ff2bdac0","chr4_internal_1"
"8400df45-253e-46b6-bd49-f6b09ca08b06","chr4_internal_0"
"8408e662-41ba-47b2-b13b-651906c5e8a2","chr7_telo_1"
"84340934-83a0-4601-9db4-ee3bd5c5a92e","chr6_telo_1"
"8448082c-7ffa-4900-a9f6-177ba133d9f2","chr8_telo_2"
"84668b8b-0404-4e62-818f-438dd321600f","chr8_telo_1"
"848ae1b9-1588-430d-b888-afabc64dbeeb","chr11_telo_1"
"8491f536-6cd7-4845-8fd9-f56a18c19f2f","chr3_telo_2"
"8499db49-6039-47f6-b88c-84a0990bc230","chr13_telo_2"
"84ace1b9-a36c-4ac6-93df-23f2436adc78","chr3_telo_2"
"84d817e6-c053-4ff1-8b50-4403fd0425f8","chr12_telo_2"
"84da89d6-3903-4928-856e-b8f2a235b67a","chr8_telo_2"
"8512afe0-f130-4212-acb2-ee0633c6b26f","chr9_telo_1"
"8528f2c3-3d16-44a7-8224-701ec1eb0442","chr4_internal_1"
"852ab698-6d43-4055-83fc-9cf36fe40e39","chr12_telo_2"
"857e5d3b-e1c4-480c-a313-bebb055694be","chr12_internal_1"
"857f01d8-7d9e-4db4-b969-b2fcb2c25e12","chr7_internal_1"
"858adde5-1279-457b-9a00-40917b62877e","chr7_telo_1"
"858eb27d-c68a-40a4-8943-188be694ff55","chr1_telo_1"
"85b4acb1-e388-47a0-b627-9535539ab0e5","chr6_internal_1"
"85b9fac0-ff93-490e-a5cb-caa9f9ce1d16","chr11_telo_1"
"85c0bc05-253e-432b-9010-b2e16aef7dd3","chr13_telo_2"
"85c95dcf-eefd-4732-bc16-0951aa02cbe3","chr6_telo_2"
"85df3984-2b83-47df-ba72-9f7f1b885812","chr7_telo_2"
"85f3ec5e-636e-4c95-bb30-813b8eb69325","chr5_telo_2"
"8606a9f6-c821-4e21-be9b-b3a269bf4f86","chr7_telo_1"
"8609ac21-1071-48b0-8c08-47ff98fa2dd0","chr6_telo_2"
"861f22a3-f1f0-42e9-8ac6-604fd28e9e21","chr10_telo_2"
"862ba0b3-369b-4b1b-a66b-33f58c34d452","chr2_telo_2"
"8660f6c8-4e06-45e4-911b-5629d11cb374","chr11_telo_1"
"86826345-4600-4ac6-800e-3b48a164fc65","chr6_telo_2"
"868cbf6a-9cd4-41e8-8369-811a77f2694a","chr7_internal_1"
"869dfa7d-eb34-4ca5-84ff-306f87d41dd2","chr8_telo_2"
"86d419ee-05bd-452e-9c90-627a22470fa4","chr11_telo_1"
"8718b8f9-e7e2-44da-a7e2-c793b741d94e","chr8_internal_1"
"871f46da-ea1f-44eb-9ca7-63b189808eb9","chr6_telo_2"
"873539a9-b6da-4182-ae1d-de372989333b","chr7_internal_1"
"87560e97-2e96-46f6-b32a-91d154e7e688","chr7_internal_1"
"876a3198-fc41-48c5-bcce-77be7e8b33ce","chr6_telo_1"
"87a76e26-231d-42ad-b331-71cfa589d586","chr3_internal_0"
"87d8f5e3-b8ac-4b90-a924-b1b08af8d76e","chr6_internal_1"
"8814ed58-ec6d-4a15-a761-d6a4d3c64438","chr13_telo_2"
"88265b27-719b-49dd-a514-4616f8086358","chr6_telo_1"
"884d9ec2-abd1-45be-a16f-8d0cf8bfca36","chr3_internal_0"
"8854701c-4d94-4798-9fc5-d8c272406fab","chr6_telo_2"
"8863bc92-2576-4189-bc3f-26907ed44122","chr1_telo_1"
"8864e025-beb2-4ae4-a678-574d5c5a1fd2","chr7_internal_1"
"88836173-417e-4962-aa8a-ee2b4d3097d1","chr8_internal_1"
"88efc845-b56c-47c5-95d0-884ca9356e7f","chr3_telo_2"
"89026e65-ac72-464e-8caa-2272edbefd11","chr12_internal_1"
"890e5159-e458-4ba0-aed9-1a2f931a9218","chr8_telo_2"
"891b4f90-676c-4aa3-b0d6-2cb2c14d11ad","chr11_telo_1"
"89239401-656b-4d8d-8690-e4a8a0664848","chr12_telo_2"
"894899af-48d0-46a3-917e-950b742679cc","chr10_telo_1"
"895d80e9-6c77-4352-9123-42eed621feab","chr2_telo_2"
"8962a73a-c3d4-45b7-9cd5-796464b454fb","chr12_internal_2"
"89703e2f-dc62-4bbf-a3cd-727c99c6f149","chr3_internal_0"
"8971196c-b002-4ee2-acc6-f4478e799274","chr7_internal_1"
"899cffdc-8d0f-4254-89f0-ce87d37e137a","chr7_internal_1"
"899d41dd-89a4-4a07-95d9-7cd33235e6e4","chr9_telo_2"
"899d45c7-a93b-4615-9c51-dffe681d25c6","chr5_telo_2"
"89ae96de-071b-4b12-b8f0-3cd93a7007ee","chr7_telo_1"
"89cb023c-0635-4fdc-a913-8a480c1576ed","chr6_telo_1"
"8a0ecbda-b6d2-40b2-86cf-8b820885bb04","chr6_telo_1"
"8a334662-33cc-4ac7-94c4-8bf23ca0dca7","chr3_internal_0"
"8a9c6a8d-50e3-407c-9a51-53f7de5667f5","chr4_internal_1"
"8abeed31-8670-4682-81b6-040425fc3d2b","chr4_internal_2"
"8ac70b6f-4616-45b2-9c4d-d46034d42946","chr1_telo_2"
"8ad75812-9714-4404-99ae-b624b4578c37","chr1_telo_1"
"8ae12157-f1e1-4068-bbde-f37834d9d97a","chr12_telo_2"
"8ae94189-2f8d-443c-9c92-521559b16459","chr3_internal_0"
"8b0efdaa-91d3-4873-9e6c-321c1c374ca2","chr6_telo_1"
"8b489306-c5ac-494f-bc39-e0230bb43ca8","chr9_telo_1"
"8ba603f4-27a8-479a-8eea-7db60832a9a3","chr7_telo_2"
"8bb45a50-e71f-494a-8320-5a8c13aca52f","chr3_telo_1"
"8bb84f6a-8c92-4366-a65d-7c5a46ac5526","chr3_telo_2"
"8bca004c-0e1e-4d21-a062-fb2a5e1f97fe","chr12_internal_1"
"8bd1dbb9-02fd-447c-97cf-e0ceadb77304","chr7_telo_1"
"8bd7afdb-1afe-48b3-8a34-fc22633fefec","chr8_internal_1"
"8c053873-2067-4497-9aa3-c8ca07b55938","chr7_telo_2"
"8c2556c7-8ba8-4acd-a3f8-a0b14e51fa58","chr12_internal_2"
"8c28312b-ba9f-438d-b90a-06044324232d","chr11_telo_2"
"8c3d78a2-721a-4a4b-ac5a-6c0b1135648b","chr6_internal_1"
"8c421614-18ff-4659-92fd-89a93ab8927e","chr10_telo_2"
"8c6377bb-0688-4fdd-bda7-12d92e31e6aa","chr10_telo_2"
"8c6ac630-6b60-4bc6-82bc-552b835910f4","chr11_telo_2"
"8ce26641-48b9-4476-9818-e3401cc8c512","chr9_telo_2"
"8d12494d-d52c-4a62-b1f0-95112fb7cc10","chr4_internal_0"
"8d20c932-1a08-4bb6-b860-c50740c17661","chr12_telo_2"
"8d2a4d3e-66d6-46cd-bd46-37fecc0154a0","chr6_telo_2"
"8d417f2a-f398-4254-97e2-f179a840132f","chr4_telo_1"
"8d47c2d7-a69d-4e82-bbae-559eaf9b8e49","chr7_telo_1"
"8d5ca628-2de8-4d97-846d-17a9dd32e9ff","chr12_internal_1"
"8d6d06e0-cd3b-41d5-8907-ac37eb25d640","chr11_telo_2"
"8da0c1b1-5f56-4f63-94b6-cc9a7865d958","chr9_telo_1"
"8db55850-754b-4a10-9a57-b43a3104d4e5","chr6_telo_1"
"8dc03187-2f91-4604-a819-6e31c6d9200c","chr7_internal_1"
"8dcb7614-6521-4be0-907b-e75ea7307593","chr12_internal_1"
"8e1c5eff-2479-439a-badd-411e67b7ad60","chr7_telo_1"
"8e4bc641-0c6e-4053-91e1-e835951377dc","chr9_telo_2"
"8e561f42-34db-4507-86e7-1d8dc19ce4de","chr12_telo_2"
"8e6815a8-c54e-4cf9-811b-c0035dddc72a","chr10_telo_2"
"8e80547a-8c77-4e2c-89b9-bee4c5dd8dec","chr12_internal_1"
"8eaedab4-4cda-4167-99d2-efa877ba2de1","chr6_internal_1"
"8ec33fbc-df6f-4267-b0a4-b3528406b28f","chr2_telo_2"
"8edbd502-d2c3-4051-a11e-dec9374a5dc8","chr12_telo_2"
"8edbecd5-8135-4b34-944e-b8391d6564b1","chr8_internal_1"
"8f26863a-d518-46a4-9f0c-09329eb8b462","chr13_telo_2"
"8f3e04ab-8f59-4d76-b5d7-357e6c15039f","chr8_internal_1"
"8f4704ae-16e5-4d02-9ebb-e586d7adab29","chr11_telo_2"
"8f8b257f-e9f2-4575-9170-503f0eafa7f3","chr11_telo_2"
"8fb5f973-9862-41ee-8f46-949914461f60","chr7_internal_1"
"8fc147bc-cf23-4882-9d37-db9b9f03e952","chr11_telo_2"
"8fd5bab9-c5bc-4c82-aaed-52935e5f5621","chr3_internal_0"
"8fd6c83d-76f3-43cc-a2dc-9ae0139b2841","chr4_internal_0"
"8fee7dd5-8419-4439-87e0-5ced6d362540","chr10_telo_1"
"8ffab950-cab8-4c24-be0a-71a394584318","chr11_telo_1"
"902e2a48-4d10-4c95-adee-97dcf2c779de","chr2_telo_1"
"9030c1c2-1846-416b-a769-9bba24dace3c","chr7_internal_1"
"9046c85b-9ada-411f-8039-62e8e3e64a5c","chr2_telo_2"
"90a6ebdb-6d1e-44ce-9b1b-5daca765f7b2","chr7_internal_1"
"90ab63c9-9d1f-42a5-9375-645723e30642","chr4_telo_1"
"90ac431b-3f99-4774-8c05-b0090c434ffb","chr5_telo_2"
"90c6d583-675b-496d-9e5b-1dcfebae661f","chr8_internal_1"
"90d1e601-0239-4bd3-80bf-f6e66b3ee24e","chr1_telo_2"
"90f1e14f-34f5-48a3-a94a-cac9c28d2b73","chr11_telo_1"
"90f52fbb-ac7b-4edb-8560-f38b17c6eec8","chr6_telo_1"
"9138ad06-80f4-488a-b6c4-dd30147fce9e","chr8_internal_1"
"91483ef2-bb18-44e9-ba95-17194a3b311b","chr11_telo_1"
"91527f7b-223a-4977-9e73-4fb52a162101","chr12_internal_1"
"91564151-c82c-41fe-8197-3eadc8d7de37","chr8_telo_1"
"917892d9-1d64-40cc-823f-0b0a775ddef8","chr4_internal_0"
"918dc9f5-5caa-473c-94ba-834c9e45b23a","chr7_telo_1"
"9190e03f-e7da-4095-9e4c-35cbf141f745","chr9_telo_1"
"91aa1e54-f72e-4470-8a88-ea88f32cd126","chr7_internal_1"
"91b4e88a-430c-4288-a535-c3e4ed77cb19","chr9_telo_1"
"91bd34a0-fa30-4262-9203-95b0cd578ca1","chr4_telo_1"
"91e3e7f6-0a1e-4f14-b2da-ef5dde28dbed","chr9_telo_2"
"92055a77-534c-4225-ab6a-4bd03a8dbb27","chr11_telo_1"
"921bf6e5-1c61-4a0e-8a8d-78dd5d340d14","chr12_internal_1"
"92378e66-4e68-4b94-a574-5562924a78f1","chr10_telo_2"
"92871790-814e-4389-93c7-0a35023ccac5","chr13_telo_1"
"929d35d1-2925-4bf2-a723-4a76bbd52e8e","chr4_internal_1"
"92a278cf-b05a-45d6-8022-a4ea6a6d4561","chr7_telo_1"
"92bf3940-bcdd-452f-9596-65c54e9671ca","chr4_telo_2"
"92bfeab0-c151-461a-8074-cfe3ca9af1ee","chr10_telo_2"
"92c2f331-1f63-4e13-a198-5945e2731e27","chr8_telo_2"
"92e11113-61ae-4b9a-88f9-999b33fc717b","chr8_internal_1"
"92f21b37-accc-425d-83d0-84fb613990dc","chr12_internal_2"
"92faaa16-5a07-4bc0-88df-7c24e43e1048","chr12_telo_1"
"93515203-1bf3-408b-8df4-dfbc98dcc728","chr9_telo_2"
"936e4b19-9147-4b0d-8402-7a63b4a1022a","chr4_internal_1"
"9390adb3-6742-4b68-8e5a-1d7d8b45aab6","chr4_internal_0"
"93af462a-33b8-4a5b-ae8c-a303448a3bf2","chr10_telo_2"
"93bd69da-1af6-43e8-8c34-143ea0a0d6a9","chr8_internal_1"
"93deb97c-bbde-45ab-ba2d-0ea314e6f83f","chr13_telo_1"
"93dee519-5a1c-4c71-9627-a458317a383b","chr2_telo_1"
"94057858-6b36-4332-a94f-434c98d4ab7c","chr3_telo_2"
"94331511-bcfd-467c-b047-f7e92e6c1dc2","chr9_telo_2"
"94349456-9b1c-451f-9328-b330417d3060","chr7_telo_2"
"9456b32b-3e32-465d-bfc4-c82f6ee6b036","chr7_telo_2"
"946079cf-29c6-4b15-833a-2752e81279ab","chr7_internal_1"
"9465cb39-3d73-4725-88de-d14ba120454c","chr8_internal_1"
"9497177c-d361-4513-8c71-1aa6e136a848","chr13_telo_1"
"94b86afa-3cc1-4707-bf97-55dff459cd96","chr3_telo_2"
"9523a510-3910-4ebb-85b5-0ece6036b963","chr4_internal_0"
"9531be31-2bc0-44c0-b384-cb36c596d624","chr1_telo_1"
"9548c1a6-f991-400a-9f93-00b69994a292","chr8_telo_2"
"956ca84f-5599-4c72-9aba-cefaba6bd407","chr8_internal_1"
"95927212-f92d-4e57-b870-28e12dc2bfe1","chr1_telo_2"
"95ee7fc2-e92e-4a93-abcb-ff238bf4b44b","chr11_telo_2"
"96070854-1955-498b-8ce1-f48f2b18819a","chr7_telo_2"
"962bc086-677c-46ac-a6c9-6ea72d607261","chr8_internal_1"
"9641b032-13a9-47de-82b8-0f3d61a6fcf8","chr6_internal_1"
"966ba48e-e819-4490-83ed-e021c0fc2b13","chr12_telo_2"
"96870011-a836-462a-9989-c9440ec318cd","chr9_telo_2"
"96b98dc5-4361-4fd8-8958-ab7c23bc4e89","chr7_telo_2"
"96c791dc-cf97-4442-a638-130da226378a","chr5_telo_1"
"96f14252-86f4-46e3-99b4-c17d5ead9242","chr13_telo_2"
"970f2ea0-26a4-42ab-816b-0504be909d89","chr4_internal_2"
"971af6f0-010b-404f-8331-ca1b74d186a8","chr6_internal_1"
"97223fe6-18ae-4c49-99a6-3670d165f544","chr6_internal_1"
"97232ae3-6c3a-407e-af28-b99ddf49b34d","chr10_telo_2"
"97283f3d-aee1-4a96-ac10-53fa811f5f52","chr7_internal_1"
"975b1aeb-68a1-457c-aef8-b623a936c2db","chr1_telo_2"
"977f8321-c605-406a-ad37-decc6b180267","chr1_telo_2"
"978cbc5f-adad-421b-a8af-760ebbe81487","chr13_telo_1"
"979363fc-eccd-4cab-804d-89e43009eee6","chr13_telo_1"
"97b24603-0770-4ade-b6a6-3779d46336ec","chr12_telo_2"
"97f0b1cd-1e9b-4282-b7ab-c1080995bf6d","chr7_telo_2"
"97f55238-cd75-4eb5-88b3-436fa5394b4e","chr10_telo_2"
"9831aa7e-b554-4986-b331-ae4abcb6a5f9","chr8_telo_2"
"98415986-8246-4710-a2aa-52633cc6a5dc","chr12_telo_2"
"98777ae8-328b-4fc3-8c01-7b3a3034f98d","chr9_telo_1"
"98ae3aa1-caae-4a70-a854-0f25cdf4be82","chr6_internal_1"
"98bf6102-204f-410a-9d3b-92468abfdbde","chr7_telo_1"
"991ad7ad-6731-4abb-aa00-570f177bdb9d","chr2_telo_2"
"991f63de-a944-47e4-914f-efb9506328f8","chr8_telo_1"
"993fcccf-f652-47a3-b893-347fae578fc9","chr8_internal_1"
"995aa4a9-4c5e-435d-9a72-393ee745a748","chr6_telo_2"
"99604a70-648f-4bc7-8e6a-5e06bf8037d8","chr2_telo_1"
"99dda682-2a94-404d-8979-9e38dd6ade1f","chr11_telo_1"
"99de9281-45f6-4ffa-b905-d2033bdcab0e","chr6_telo_1"
